audit_id,audit_date,department_name,finding,severity,status,manager_id,project_id
16294,2026-01-19,Operations,Tend not large.,High,Open,89,463
16295,2026-02-11,Logistics,Activity image watch.,Medium,Open,461,84
16296,2026-04-12,Logistics,Believe always when personal strategy space avoid.,Critical,Open,287,166
16297,2026-03-20,Analytics,Part technology message standard inside.,Medium,Closed,5,218
16298,2026-01-22,Operations,Begin fire vote deal.,High,Open,43,174
16299,2026-03-04,Logistics,Interest throw political my us.,Critical,Closed,68,209
16300,2026-01-19,Veterinary,You edge best clear probably impact.,Low,Open,164,128
16301,2026-02-06,Operations,Imagine hundred exactly ask.,Medium,Closed,283,66
16302,2026-02-05,Logistics,Some wide lose increase.,Low,Open,410,125
16303,2026-02-13,Logistics,How both piece treatment.,Critical,Closed,334,266
16304,2026-02-01,Veterinary,Yourself company less talk like level.,High,Closed,99,165
16305,2026-04-03,Logistics,Day investment appear situation adult simply.,Critical,Closed,189,442
16306,2026-03-12,Logistics,Without stage hour maybe.,Medium,Closed,386,100
16307,2026-01-27,Analytics,Wish poor nearly good.,Low,In Review,30,463
16308,2026-01-26,Operations,Population professor fight newspaper parent lose.,High,Open,370,261
16309,2026-04-11,Operations,Oil attention tree stop recently field.,Critical,In Review,198,214
16310,2026-04-04,Analytics,Eat part serious idea if another.,Medium,Closed,313,7
16311,2026-03-17,Veterinary,Attorney both notice.,Medium,Closed,307,430
16312,2026-03-05,Logistics,Training society risk.,High,In Review,238,20
16313,2026-01-17,Analytics,As maintain wonder chance experience stock.,Medium,In Review,437,421
16314,2026-03-30,Logistics,Feel coach clearly option drop.,Medium,In Review,54,437
16315,2026-03-24,Operations,Tonight history feel place.,Critical,Open,308,250
16316,2026-02-09,Operations,Benefit right office.,Medium,Closed,155,162
16317,2026-03-24,Veterinary,Before stand level group.,Critical,Open,269,416
16318,2026-03-01,Operations,Foreign seat data turn note bed.,Low,Open,136,414
16319,2026-01-26,Operations,Near try these care.,High,Closed,289,110
16320,2026-02-07,Veterinary,Stock government technology success.,Critical,Open,36,32
16321,2026-01-07,Operations,Hit way across exist shake.,Medium,In Review,359,38
16322,2026-02-11,Operations,Physical general structure.,Medium,Closed,134,328
16323,2026-01-22,Analytics,Color pretty improve.,Medium,Open,183,104
16324,2026-04-08,Operations,Human amount very carry mouth.,Low,Closed,488,444
16325,2026-01-04,Operations,Radio although air.,Low,Closed,303,38
16326,2026-03-12,Veterinary,Nearly reality cover surface team.,High,Open,356,88
16327,2026-03-12,Veterinary,Step three feeling and I significant.,Critical,Closed,35,18
16328,2026-04-11,Logistics,From thought finish development.,Medium,Closed,238,338
16329,2026-04-01,Veterinary,Practice red main staff education.,High,Closed,261,393
16330,2026-02-04,Analytics,Opportunity police form keep firm able.,Critical,In Review,87,458
16331,2026-03-01,Logistics,Discuss close collection.,Critical,In Review,51,31
16332,2026-01-21,Veterinary,Listen top current.,High,In Review,179,187
16333,2026-02-22,Analytics,International production brother.,High,In Review,321,161
16334,2026-01-19,Operations,Project around contain church art.,Critical,Closed,136,295
16335,2026-01-24,Veterinary,Them find whose significant defense why.,Critical,Closed,415,80
16336,2026-02-16,Veterinary,Person show adult other boy.,Critical,In Review,4,237
16337,2026-04-09,Analytics,Current glass activity throughout main.,High,Open,123,59
16338,2026-03-01,Analytics,Learn hand any bring.,Critical,Closed,67,14
16339,2026-01-20,Logistics,Financial artist month guy join.,Critical,In Review,103,441
16340,2026-03-15,Logistics,View rule run buy.,Critical,Closed,471,267
16341,2026-03-13,Logistics,Degree set hospital forget seat effort.,High,Open,132,477
16342,2026-04-02,Operations,Group compare camera wish since.,High,In Review,329,155
16343,2026-02-06,Veterinary,Future pressure since.,Medium,Open,74,403
16344,2026-02-06,Veterinary,Generation force once education.,High,In Review,343,208
16345,2026-02-21,Operations,Professional war partner.,High,In Review,422,428
16346,2026-02-17,Analytics,Rather call man.,Low,In Review,488,317
16347,2026-02-03,Veterinary,Us between white.,Medium,Open,477,491
16348,2026-01-31,Operations,Physical stuff partner term employee appear.,Critical,Closed,187,121
16349,2026-03-05,Analytics,Suffer from though military.,Medium,Closed,209,325
16350,2026-03-19,Operations,Reality fly industry wife.,High,Closed,50,406
16351,2026-01-28,Analytics,Before ready life ask.,Critical,In Review,111,466
16352,2026-01-26,Veterinary,Section human week tonight baby radio.,Critical,Open,72,403
16353,2026-02-27,Analytics,Toward pretty front.,High,Open,443,392
16354,2026-01-08,Analytics,Party green very.,Low,Open,301,349
16355,2026-03-21,Analytics,Son us wall score whatever relationship.,Medium,In Review,361,424
16356,2026-01-11,Veterinary,Again company effort woman message change.,Critical,Closed,276,80
16357,2026-01-18,Veterinary,Operation particular shake tax successful political.,Critical,In Review,398,385
16358,2026-01-07,Veterinary,Create Mr man human later country.,Medium,Closed,362,181
16359,2026-02-15,Logistics,Chance offer trial note thank.,Critical,Open,39,300
16360,2026-04-05,Operations,Two institution hotel defense executive mention.,Medium,Open,13,245
16361,2026-03-16,Logistics,Sing fund event.,Critical,In Review,165,236
16362,2026-03-21,Operations,Only model practice special.,High,In Review,421,257
16363,2026-01-15,Analytics,Treatment future say child.,Medium,In Review,353,127
16364,2026-04-11,Analytics,Sport everybody table.,Medium,Closed,176,210
16365,2026-02-08,Analytics,Leave physical matter apply write recently.,Critical,Closed,13,164
16366,2026-03-25,Analytics,Operation tough plan win hard hospital.,High,Open,44,305
16367,2026-03-22,Analytics,Item case figure walk.,Critical,Open,93,424
16368,2026-01-03,Analytics,Operation provide will forward group dinner.,Critical,Closed,248,461
16369,2026-01-20,Logistics,Player five range.,High,Open,355,369
16370,2026-03-20,Analytics,Data feeling any condition big season.,High,Open,92,367
16371,2026-01-22,Analytics,Republican investment wait bed by source.,High,Open,197,82
16372,2026-04-05,Operations,Risk carry section instead.,Critical,Open,127,234
16373,2026-01-01,Logistics,Give deal stand nothing never top.,Low,Closed,395,487
16374,2026-01-14,Veterinary,Special group into.,High,In Review,81,402
16375,2026-03-30,Veterinary,Third authority prepare lot.,Medium,Open,423,462
16376,2026-02-08,Operations,Father above since.,Low,In Review,465,9
16377,2026-01-26,Veterinary,Blood movement wish authority painting.,High,Open,312,142
16378,2026-03-02,Analytics,Political window shake.,Medium,Open,366,141
16379,2026-03-20,Analytics,Him toward television skin.,Medium,In Review,87,395
16380,2026-01-23,Analytics,If example century some community among.,Critical,Open,205,206
16381,2026-03-04,Logistics,Face force break receive.,Medium,Closed,367,334
16382,2026-03-30,Veterinary,Letter each some improve most.,Low,Closed,383,392
16383,2026-02-16,Analytics,Loss few show ago.,High,In Review,184,422
16384,2026-02-18,Veterinary,Activity deep remain inside.,Medium,In Review,473,422
16385,2026-03-27,Veterinary,Between know leg.,High,Open,234,159
16386,2026-02-05,Operations,Participant myself hundred southern onto.,Critical,Closed,62,212
16387,2026-03-02,Veterinary,Strong yet born past.,Medium,Closed,179,33
16388,2026-02-23,Analytics,Pattern everyone we personal.,High,Closed,484,269
16389,2026-02-03,Operations,Television join thus yourself.,Critical,In Review,166,65
16390,2026-02-19,Operations,Everybody outside generation.,Medium,Open,37,23
16391,2026-03-15,Analytics,Ahead center class.,Critical,Closed,461,433
16392,2026-01-12,Analytics,It subject ever.,High,Closed,500,423
16393,2026-01-10,Veterinary,Place goal in although town international.,Medium,Open,117,120
16394,2026-04-01,Operations,Minute bed open wide opportunity almost.,Critical,Open,6,354
16395,2026-02-10,Logistics,Little her party.,Low,Closed,342,402
16396,2026-02-27,Logistics,Institution hundred see.,High,In Review,248,46
16397,2026-02-19,Operations,News record score upon work relationship.,High,Open,335,140
16398,2026-04-02,Logistics,Foot deep treatment third.,Low,Open,460,208
16399,2026-02-12,Analytics,Add until suggest bill father fear.,Critical,Closed,286,385
16400,2026-02-01,Operations,Open senior better establish face.,High,Closed,153,396
16401,2026-03-01,Logistics,Affect within heart reach.,High,Closed,256,497
16402,2026-01-31,Operations,Purpose tend keep include degree good.,Medium,Closed,284,192
16403,2026-02-14,Operations,Along let news.,High,Closed,493,353
16404,2026-03-10,Operations,Yard environment mission product.,High,Open,220,271
16405,2026-02-16,Veterinary,Democrat college not.,High,In Review,204,206
16406,2026-02-18,Operations,Pick again be.,High,Closed,152,312
16407,2026-02-11,Operations,Ground fire big.,Medium,Closed,345,263
16408,2026-01-10,Operations,Among security hour ten power.,High,Closed,352,461
16409,2026-02-28,Logistics,Southern watch game easy.,High,In Review,146,180
16410,2026-02-17,Operations,And phone relate wall hard.,Low,In Review,260,300
16411,2026-02-22,Logistics,Manager act worker.,Medium,Open,171,307
16412,2026-02-11,Analytics,Style chair game.,Low,In Review,212,491
16413,2026-02-19,Analytics,Throughout either available guess exactly.,Medium,In Review,104,209
16414,2026-01-09,Analytics,Down themselves scientist prepare some cost.,Critical,Open,60,315
16415,2026-01-04,Veterinary,Represent ground structure oil world.,Critical,Closed,31,487
16416,2026-02-03,Operations,Really this church certain.,High,Closed,236,453
16417,2026-01-24,Veterinary,Operation goal mean child only.,High,Open,328,291
16418,2026-01-02,Veterinary,Woman rather most.,Medium,Open,46,384
16419,2026-01-19,Operations,Early response today.,Low,Open,129,59
16420,2026-03-11,Operations,Become price really start.,Low,In Review,273,284
16421,2026-01-19,Operations,Up consider above to national night.,Low,In Review,230,224
16422,2026-01-10,Operations,Situation population message.,Low,Closed,259,321
16423,2026-02-22,Operations,Ask wife dream house thank thank.,Low,In Review,186,190
16424,2026-02-09,Operations,Discussion scene figure response song.,High,Open,25,206
16425,2026-04-11,Analytics,Join morning stay stop the action.,Medium,Open,172,229
16426,2026-03-21,Operations,Gas color these.,High,In Review,401,266
16427,2026-03-05,Operations,Other yard part pull different brother.,Low,Open,497,238
16428,2026-03-12,Analytics,Her hope pass grow forget animal.,Critical,Closed,33,365
16429,2026-01-23,Veterinary,Financial focus easy picture decision.,Low,In Review,18,438
16430,2026-02-10,Analytics,Building anything effect professor.,Medium,Open,294,269
16431,2026-01-09,Logistics,Religious pass late policy admit size.,Critical,Closed,223,263
16432,2026-04-05,Logistics,For task husband everyone treat.,Critical,Open,20,9
16433,2026-03-20,Veterinary,Million executive it vote.,Medium,In Review,245,12
16434,2026-01-20,Analytics,Apply quality each board.,Low,In Review,75,184
16435,2026-03-04,Veterinary,Agreement organization low.,Critical,Open,206,78
16436,2026-02-25,Analytics,Environment necessary open.,Critical,In Review,332,63
16437,2026-03-21,Analytics,Will fear benefit.,Low,In Review,450,215
16438,2026-02-26,Veterinary,Bar fact side foreign clearly agree.,Low,Open,163,93
16439,2026-04-04,Veterinary,Simply kitchen beat level market standard.,Medium,Open,291,127
16440,2026-01-04,Analytics,Design use impact soldier establish official.,Low,Closed,318,492
16441,2026-03-06,Veterinary,For personal network likely you half.,Medium,Open,377,64
16442,2026-02-20,Analytics,Significant close until number oil front.,Low,Closed,253,219
16443,2026-03-04,Veterinary,Hit test course change start contain.,Critical,Closed,220,222
16444,2026-04-07,Operations,Record serious nor college certainly rate it.,High,Open,135,121
16445,2026-03-14,Analytics,Effort ground successful after past.,Low,In Review,162,151
16446,2026-02-01,Veterinary,Join mother firm difficult.,Low,In Review,110,118
16447,2026-02-28,Operations,Back piece interview ball shake single.,Low,In Review,194,73
16448,2026-03-28,Analytics,Us PM high pass entire many city.,Medium,Open,406,127
16449,2026-01-30,Logistics,Him kid rather relationship city argue.,Low,Open,153,435
16450,2026-01-16,Logistics,Four base positive deal.,High,Open,255,107
16451,2026-01-16,Operations,Prevent woman society agency almost various.,Low,In Review,71,455
16452,2026-03-30,Operations,Language once section wonder require.,Critical,Closed,273,374
16453,2026-01-15,Analytics,Wish east already.,Medium,Open,133,458
16454,2026-02-10,Operations,Civil first know common always.,High,Closed,458,498
16455,2026-02-03,Logistics,Experience Congress young notice gas.,Critical,Open,57,238
16456,2026-03-16,Operations,End reason blue entire notice page.,High,Closed,485,318
16457,2026-01-05,Analytics,Allow its teach so study idea.,Low,Closed,81,136
16458,2026-04-08,Operations,Available education near whose conference meet.,Medium,Closed,237,130
16459,2026-02-24,Operations,Explain interview from produce must song.,Low,Open,31,75
16460,2026-03-11,Veterinary,Sign his next back name.,High,Open,103,29
16461,2026-03-03,Veterinary,Who its large.,Medium,Open,197,171
16462,2026-01-19,Logistics,Training thousand indicate court analysis.,Medium,Open,294,454
16463,2026-04-01,Analytics,Place head relationship.,High,Open,246,205
16464,2026-02-05,Analytics,Issue store cause system despite.,Medium,Open,118,309
16465,2026-02-01,Operations,Future we week art network.,High,Open,69,111
16466,2026-04-11,Logistics,Light my really box line.,High,Open,56,168
16467,2026-03-18,Operations,Rock son agency dark beat key.,Low,Closed,95,36
16468,2026-02-28,Operations,Director baby under method base read.,Low,Open,228,169
16469,2026-04-06,Veterinary,Important record hard up reach lawyer.,Low,In Review,446,383
16470,2026-03-25,Analytics,Quite speech drug business.,Low,Open,459,447
